브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이디야,중앙점,프렌차이즈,"강원도 원주시 무실로12번길 33, (일산동)",37.3500059818461,127.947781198558,,,,,,
GS25,뉴강릉발전소점,편의점,"강원도 강릉시 강동면 율곡로 1961-1, (안인리)",37.727071493452705,128.978261418139,,,,,,
GS25,교암해변점,편의점,"강원도 고성군 토성면 교암길 42, (교암리)",38.289004754596895,128.54687116262699,,,,,,
스타벅스,원주무실점,프렌차이즈,"강원도 원주시 능라동길 73, (무실동)",37.3331100843841,127.930244824767,,,,,,
GS25,태백구문소,편의점,"강원도 태백시 장성로 233, (장성동)",37.100585636492,129.021109270476,,,,,,
GS25,원주성원점,편의점,"강원도 원주시 무실로 164, (단계동)",37.3416581845161,127.94038322375799,,,,,,
GS25,양구동면점,편의점,"강원도 양구군 동면 금강산로 1688, (임당리)",38.2015700508856,128.044251864804,,,,,,
GS25,속초중앙점,편의점,"강원도 속초시 중앙로 161, (중앙동)",38.2051049450652,128.59188103723,,,,,,
GS25,동해3주공점,편의점,"강원도 동해시 동굴로 61-21, (천곡동)",37.5197913681227,129.110371153002,,,,,,
GS25,춘천동면점,편의점,"강원도 춘천시 동면 가산로 90-4, (지내리)",37.911920809202,127.782288264113,,,,,,
GS25,영진로타리점,편의점,"강원도 강릉시 연곡면 연주로 150, (영진리)",37.8696555759261,128.838194801079,,,,,,
GS25,금호설악점,편의점,"강원도 속초시 사당골길 43, (노학동)",38.1838617587745,128.54886947812,,,,,,
GS25,태백철암점,편의점,"강원도 태백시 동태백로 448-4, (철암동)",37.11719262361039,129.038795844267,,,,,,
GS25,무릉계곡점,편의점,"강원도 동해시 삼화로 533, (삼화동)",37.4632817787966,129.01996235977,,,,,,
GS25,태백5주공점,편의점,"강원도 태백시 버들치길 4, (소도동)",37.1400356880322,128.978428554684,,,,,,
GS25,조양사거리점,편의점,"강원도 속초시 동해대로 4147, (조양동)",38.1895842759756,128.58044249981,,,,,,
GS25,삼척사랑점,편의점,"강원도 삼척시 사대길 38, (남양동)",37.445343135702,129.169606918622,,,,,,
GS25,강릉회산점,편의점,"강원도 강릉시 강변로 72, (회산동)",37.7426776606046,128.877472079108,,,,,,
GS25,춘천메가박스점,편의점,"강원도 춘천시 춘천로17번길 17, (온의동)",37.866422933758294,127.720206111441,,,,,,
GS25,춘천메가시티점,편의점,"강원도 춘천시 춘천로 188, (효자동)",37.8762611552368,127.735355549441,,,,,,
GS25,원주흥업점,편의점,"강원도 원주시 흥업면 남원로 57, (흥업리)",37.3014288514555,127.91926462126101,,,,,,
이디야,원주법원점,프렌차이즈,"강원도 원주시 능라동길 48-1, (무실동)",37.334128029001796,127.92971348461599,,,,,,
GS25,동해부영점,편의점,"강원도 동해시 청운1길 46, (쇄운동)",37.4858527180973,129.108059460694,,,,,,
GS25,강릉강문점,편의점,"강원도 강릉시 창해로350번길 23-1, (강문동)",37.796129539184705,128.917254734512,,,,,,
GS25,속초금강점,편의점,"강원도 속초시 번영로 42, (청학동, 금강)",38.2039968758193,128.582851916665,,,,,,
이디야,단관점,프렌차이즈,"강원도 원주시 단구로 387, (단구동)",37.3221560647091,127.956466043778,,,,,,
GS25,강릉송정주공점,편의점,"강원도 강릉시 하평길 55-1, (포남동)",37.7701542175029,128.914811198325,,,,,,
GS25,강릉포남점,편의점,"강원도 강릉시 하평길 31, (포남동)",37.770652650523296,128.91211586506398,,,,,,
GS25,강릉입암점,편의점,"강원도 강릉시 성덕포남로 41, (입암동)",37.758924709571204,128.919802608741,,,,,,
GS25,동해묵호역점,편의점,"강원도 동해시 발한로 186, (발한동)",37.5470274683704,129.106780301974,,,,,,
GS25,춘천애막골점,편의점,"강원도 춘천시 우석로79번길 25, (석사동)",37.866466454813,127.751666331408,,,,,,
GS25,영진로타리점,편의점,"강원도 강릉시 연곡면 연주로 150, (영진리)",37.8695639449447,128.83840971605102,,,,,,
GS25,뉴정선고한점,편의점,"강원도 정선군 고한읍 고한로 151, (고한리)",37.2014326148689,128.853087289011,,,,,,
GS25,속초교동점,편의점,"강원도 속초시 미시령로 3391, (교동)",38.2072519928407,128.576848944396,,,,,,
GS25,단계제일점,편의점,"강원도 원주시 장미공원길 47-1, (단계동)",37.3470862960445,127.930152889142,,,,,,
GS25,춘천로데오점,편의점,"강원도 춘천시 춘천순환로 46, (석사동)",37.8551078086358,127.748999804376,,,,,,
GS25,속초보광병원점,편의점,"강원도 속초시 중앙로 11, (교동)",38.198107021001206,128.578706263782,,,,,,
이디야,옥천점,프렌차이즈,"강원도 강릉시 옥천로 62, (옥천동)",37.7597956582079,128.899180775457,,,,,,
GS25,청초호점,편의점,"강원도 속초시 청초호반로 281, (청학동)",38.201377085020496,128.587866149161,,,,,,
스타벅스,동해DT점,프렌차이즈,"강원도 동해시 중앙로 219, (천곡동)",37.5201742036767,129.114686884468,,,,,,
GS25,하조대터미널점,편의점,"강원도 양양군 현북면 조준길 4, (하광정리)",38.01915700970171,128.724432496578,,,,,,
스타벅스,설악쏘라노점,프렌차이즈,"강원도 속초시 미시령로2983번길 111, (장사동)",38.2105871479139,128.52867585314698,,,,,,
GS25,대관령점,편의점,"강원도 평창군 대관령면 올림픽로 191, (횡계리)",37.6660014227727,128.70986681535,,,,,,
GS25,강릉대박점,편의점,"강원도 강릉시 강중길 12, (입암동)",37.752876806316294,128.906110116191,,,,,,
GS25,영월역점,편의점,"강원도 영월군 영월읍 영월로 2103-1, (덕포리)",37.182687708626204,128.480240526707,,,,,,
이디야,강원양양점,프렌차이즈,"강원도 양양군 양양읍 양양로 72, (남문리)",38.0751129130434,128.621332523488,,,,,,
GS25,원주혁신부영점,편의점,"강원도 원주시 양지로 160, (반곡동, 원주혁신도시사랑으로부영8단지)",37.3358602269608,127.98628530443199,,,,,,
GS25,화천상서점,편의점,"강원도 화천군 상서면 영서로 7752-1, (산양리)",38.2103055509621,127.663980797099,,,,,,
GS25,강릉옥천점,편의점,"강원도 강릉시 토성로 196, (옥천동)",37.7575676298676,128.89714507939698,,,,,,
GS25,초당현대점,편의점,"강원도 강릉시 초당원길 26-1, (초당동)",37.7843301154973,128.91675694619602,,,,,,
GS25,주문진교항점,편의점,"강원도 강릉시 주문진읍 연주로 247, (교항리)",37.8750412861963,128.829617059013,,,,,,
GS25,신림황둔점,편의점,"강원도 원주시 신림면 신림황둔로 148, (신림리)",37.2423095948117,128.088499896112,,,,,,
GS25,만종빛나점,편의점,"강원도 원주시 호저면 원문로 637, (만종리)",37.3532189637504,127.89966976893999,,,,,,
GS25,고한주공점,편의점,"강원도 정선군 고한읍 고한10길 30-1, (고한리)",37.2003487274611,128.857186743477,,,,,,
GS25,오크밸리점,편의점,"강원도 원주시 지정면 오크밸리2길 22, (판대리)",37.4097548119845,127.805913296041,,,,,,
GS25,강릉IC점,편의점,"강원도 강릉시 경강로 1843, (홍제동)",37.746438113049706,128.870969221884,,,,,,
GS25,원주기업도시점,편의점,"강원도 원주시 지정면 신지정로 177-1, (가곡리)",37.373436508176106,127.877027043983,,,,,,
GS25,뉴인제현리점,편의점,"강원도 인제군 기린면 내린천로 3903, (현리)",37.9461273316323,128.31547535615,,,,,,
GS25,횡계올리브점,편의점,"강원도 평창군 대관령면 눈마을길 39, (횡계리)",37.671247046865794,128.709610714942,,,,,,
GS25,동해프라임점,편의점,"강원도 동해시 양지길 20-2, (효가동, 동아더프라임1단지)",37.4993699286053,129.106935985321,,,,,,
이디야,강원사내점,프렌차이즈,"강원도 화천군 사내면 사내로 41-2, (사창리)",38.0717246243633,127.520985788357,,,,,,
GS25,고성경동대점,편의점,"강원도 고성군 토성면 봉포4길 30, (봉포리)",38.252288077279,128.56077492528098,,,,,,
이마트24,24삼척시청점,편의점,"강원도 삼척시 교동로 27, (교동)",37.4475737599903,129.165448795453,,,,,,
GS25,원주고점,편의점,"강원도 원주시 개운로 20, (개운동, 원주개운2단지엘에이치)",37.338609234771,127.953352966919,,,,,,
GS25,남애항점,편의점,"강원도 양양군 현남면 매바위길 113, (남애리)",37.9434446336201,128.785080921604,,,,,,
GS25,교동아이원점,편의점,"강원도 강릉시 화부산로40번길 29, (교동, 강릉교동풍림아이원아파트)",37.76076387193471,128.889137073888,,,,,,
GS25,그랑블루점,편의점,"강원도 강릉시 창해로 271, (강문동)",37.788880040667294,128.923704738392,,,,,,
GS25,단계중앙점,편의점,"강원도 원주시 문막읍 왕건로 20, (동화리, 원주문막신원아침도시)",37.3217568322016,127.83226046748001,,,,,,
GS25,홍천화랑점,편의점,"강원도 홍천군 홍천읍 무궁화로5길 12, (연봉리)",37.6848201375306,127.873340178948,,,,,,
이디야,경동대점,프렌차이즈,"강원도 고성군 토성면 봉포4길 18, (봉포리)",38.2529682486936,128.5617284752,,,,,,
GS25,강릉현대점,편의점,"강원도 강릉시 범일로 647, (내곡동)",37.74458022809029,128.88331543511998,,,,,,
이마트24,24원주시청로점,편의점,"강원도 원주시 시청로 22, (무실동)",37.3402058310921,127.922180063793,,,,,,
이마트24,24속초해오름점,편의점,"강원도 속초시 해오름로 61, (대포동)",38.1805492534642,128.608575418508,,,,,,
이마트24,24강릉관동대점,편의점,"강원도 강릉시 관대길 27, (내곡동)",37.7394769380019,128.87775198459602,,,,,,
GS25,춘천에이스점,편의점,"강원도 춘천시 삭주로108번길 32, (후평동)",37.8822757933821,127.741563789428,,,,,,
이디야,동해천곡점,프렌차이즈,"강원도 동해시 한섬로 112, (천곡동)",37.5209906539625,129.116011293731,,,,,,
GS25,강릉화부산로점,편의점,"강원도 강릉시 화부산로 6, (교동)",37.75751982422371,128.88679445055402,,,,,,
GS25,동해부곡일정점,편의점,"강원도 동해시 해안로 449, (부곡동, 일정골든타워)",37.540911812488496,129.109405640568,,,,,,
GS25,강릉강동점,편의점,"강원도 강릉시 강변로410번길 38, (입암동, 강동4차)",37.755732950920205,128.91079781612302,,,,,,
GS25,원주대기숙사점,편의점,"강원도 원주시 흥업면 남원로 150, (흥업리)",37.305170419111796,127.92213721421699,,,,,,
GS25,원주시네마점,편의점,"강원도 원주시 능라동길 51, (무실동)",37.334840162687996,127.93014165840201,,,,,,
GS25,후평점,편의점,"강원도 춘천시 지석로 67, (석사동, 현진에버빌2차)",37.8521641988632,127.741941654249,,,,,,
GS25,동해삼화점,편의점,"강원도 동해시 삼화1길 37, (이로동)",37.4871030044789,129.068184991464,,,,,,
탐앤탐스,내린천휴게소서울방면,프렌차이즈,"강원도 인제군 상남면 서울양양고속도로 117, (하남리)",37.9164188219445,128.288109098452,,,,,,
GS25,조양대로점,편의점,"강원도 속초시 청대로204번길 40, (조양동, 부영5차)",38.1882352968169,128.579940930488,,,,,,
GS25,교동하슬라점,편의점,"강원도 강릉시 하슬라로206번길 2, (교동)",37.7679719861983,128.87590941566998,,,,,,
GS25,강릉단오공원점,편의점,"강원도 강릉시 단오장길 24, (노암동)",37.7478415437224,128.89649432956801,,,,,,
GS25,인제에코캐슬점,편의점,"강원도 인제군 북면 원통로211번길 1, (원통리, 남향에코캐슬)",38.1246325036987,128.206702030935,,,,,,
GS25,G춘천푸른강산점,편의점,"강원도 춘천시 춘천로 22, (퇴계동)",37.8667070403147,127.72222814598999,,,,,,
이마트24,24강릉금학점,편의점,"강원도 강릉시 금성로 32-5, (금학동)",37.7539211596076,128.896794645755,,,,,,
이마트24,이화점,편의점,"강원도 원주시 이화3길 13, (단계동)",37.337329293714205,127.93371687693998,,,,,,
GS25,정선사북점,편의점,"강원도 정선군 고한읍 고한10길 30, (고한리, 고한주공아파트)",37.199270789709,128.857963079494,,,,,,
이디야,삼척교동점,프렌차이즈,"강원도 삼척시 청석로 59, (교동)",37.4481953319909,129.17547163541,,,,,,
GS25,교동아이원점,편의점,"강원도 강릉시 화부산로111번길 24, (교동, 강릉교동롯데캐슬2단지)",37.766777950011395,128.88976523126001,,,,,,
GS25,원주동보점,편의점,"강원도 원주시 시청로 263, (명륜동)",37.323742879322,127.938140671992,,,,,,
GS25,강원평창점,편의점,"강원도 평창군 평창읍 송학로 40, (하리)",37.3679817076381,128.392961307793,,,,,,
이디야,춘천애막골점,프렌차이즈,"강원도 춘천시 후석로 110, (석사동)",37.8630069547065,127.74764328740801,,,,,,
GS25,영월동강점,편의점,"강원도 영월군 영월읍 영월로 3206-2, (연하리)",37.190571638339,128.568044849122,,,,,,
이마트24,원주태장현충로점,편의점,"강원도 원주시 현충로58번길 28, (태장동)",37.3612917586583,127.957436894067,,,,,,
이마트24,원주단관초교점,편의점,"강원도 원주시 단관초교길 26-10, (관설동)",37.31677870389839,127.96326120508301,,,,,,
이마트24,주문진소돌점,편의점,"강원도 강릉시 주문진읍 해안로 1973, (주문리)",37.9055205675984,128.828583190003,,,,,,
GS25,강원도청점,편의점,"강원도 춘천시 중앙로 1, (봉의동)",37.8854237271268,127.73099130463801,,,,,,
이디야,속초장사항점,프렌차이즈,"강원도 속초시 장사항해안길 51, (장사동)",38.2260813630478,128.587916433398,,,,,,
나들가게,일출봉마트,편의점,"강원도 속초시 조양로22번길 6, (조양동)",38.1868326050467,128.599118809916,,,,,,
이마트24,원주무실초교점,편의점,"강원도 원주시 섬밭들1길 8, (무실동)",37.3341226986116,127.921249677104,,,,,,
이마트24,원주시청로점,편의점,"강원도 원주시 시청로 22, (무실동)",37.3402058310921,127.922180063793,,,,,,
이마트24,원주치악로점,편의점,"강원도 원주시 치악로 1522-1, (단구동)",37.320293822509,127.965809456179,,,,,,
이마트24,원주휴게소춘천방면,편의점,"강원도 원주시 호저면 마근거리길 110, (옥산리)",37.434683708973,127.93178919972901,,,,,,
이디야,속초대포항점,프렌차이즈,"강원도 속초시 동해대로 3741, (대포동)",38.169464142769996,128.605698588122,,,,,,
이디야,원주반곡동점,프렌차이즈,"강원도 원주시 오리현길 16-9, (반곡동)",37.3386681088354,127.96777613834499,,,,,,
이마트24,원주혁신도시점,편의점,"강원도 원주시 세계로 1, (반곡동)",37.3243891917453,127.987720410322,,,,,,
GS25,묵호중앙점,편의점,"강원도 동해시 중앙시장길 9, (발한동)",37.550721605296395,129.10871356844,,,,,,
나들가게,대명마트,편의점,"강원도 속초시 청대로232번길 15-19, (조양동, 대명타워조양아파트)",38.1887860579775,128.574203280588,,,,,,
GS25,대진항점,편의점,"강원도 고성군 현내면 한나루로 122, (대진리)",38.498869874236,128.425349946845,,,,,,
이마트24,원주혁신점,편의점,"강원도 원주시 건강로 6, (반곡동)",37.3264075136118,127.986117763569,,,,,,
이마트24,강촌힐스점,편의점,"강원도 춘천시 서면 경춘로 584, (안보리)",37.8378406566675,127.575116328219,,,,,,
이마트24,강릉대관령휴게소인천방면,편의점,"강원도 강릉시 성산면 영동고속도로 231, (보광리)",37.7596477002046,128.804992837355,,,,,,
나들가게,신선마트,편의점,"강원도 고성군 현내면 한나루로 156, (대진리)",38.501494058736604,128.42466602680202,,,,,,
GS25,원주케이티,편의점,"강원도 원주시 동부순환로 2, (단구동)",37.3176274413492,127.969172884339,,,,,,
GS25,극동점,편의점,"강원도 춘천시 후석로 459, (후평동, 극동늘푸른아파트)",37.8894732952607,127.74078826222299,,,,,,
이마트24,강릉회산점,편의점,"강원도 강릉시 회산로 348-31, (회산동)",37.7390525045645,128.866922950739,,,,,,
GS25,입암대로점,편의점,"강원도 강릉시 월대산로 59, (입암동)",37.7601710264548,128.917116949578,,,,,,
GS25,한림대학사점1,편의점,"강원도 춘천시 한림대학길 1, (옥천동)",37.8854326749229,127.73493619696801,,,,,,
GS25,삼척근덕점,편의점,"강원도 삼척시 근덕면 삼척로 3684, (교가리)",37.38305309925929,129.22568465419,,,,,,
GS25,원주무실타운점,편의점,"강원도 원주시 솔우물1길 1-2, (무실동)",37.328125708288205,127.928218279007,,,,,,
나들가게,성호마트,편의점,"강원도 원주시 현충로58번길 71-3, (태장동)",37.3643567465054,127.960957521671,,,,,,
나들가게,오복할인마트,편의점,"강원도 속초시 밤골3길 38, (교동)",38.2025187244048,128.566398664898,,,,,,
GS25,동해해오름점,편의점,"강원도 동해시 발한로 384, (발한동)",37.56224210534889,129.101413833687,,,,,,
GS25,태백가온점자판기,편의점,"강원도 태백시 서황지로 80, (황지동)",37.1767242260416,128.984408218421,,,,,,
버거킹,오션월드,프렌차이즈,"강원도 홍천군 서면 한치골길 264, (팔봉리)",37.6481840552354,127.68583971510901,,,,,,
이마트24,대관령에이엠점,편의점,강원도 평창군 대관령면 송천2길 7-5,37.6709824078871,128.71165995215,,,,,,
이마트24,속초번영로점,편의점,"강원도 속초시 번영로43번길 8, (청학동)",38.204819501374104,128.582298991476,,,,,,
이마트24,홍천석화로점,편의점,"강원도 홍천군 홍천읍 석화로 111, (희망리)",37.69653332734529,127.890783518174,,,,,,
이마트24,평창월정사점,편의점,"강원도 평창군 진부면 오대산로 176, (동산리)",37.718857139593396,128.60294131757098,,,,,,
나들가게,주원마트,편의점,"강원도 양양군 양양읍 양양로 22, (남문리)",38.0777751216222,128.625617987825,,,,,,
GS25,대관령치항교점,편의점,"강원도 평창군 대관령면 차항길 4, (차항리)",37.687361676131204,128.693800072612,,,,,,
이마트24,춘천양우아파트점,편의점,"강원도 춘천시 공지로317번길 11, (효자동, 양우)",37.8672208414689,127.730068660403,,,,,,
이마트24,춘천봄내점,편의점,"강원도 춘천시 공지로218번길 6, (효자동, 봄내원개나리빌라)",37.8630532856542,127.739948873146,,,,,,
이마트24,망상해변점,편의점,"강원도 동해시 동해대로 6270-16, (망상동)",37.592405812082504,129.091055690156,,,,,,
이마트24,춘천성심로점,편의점,"강원도 춘천시 성심로 92, (효자동)",37.8762153031784,127.74313090858601,,,,,,
GS25,동해현대점,편의점,"강원도 동해시 한섬로 28-4, (천곡동)",37.5194849008374,129.10654302415801,,,,,,
이디야,강릉내곡점,프렌차이즈,"강원도 강릉시 범일로 601, (내곡동)",37.741271512955706,128.879963005235,,,,,,
이마트24,삼척시청점,편의점,"강원도 삼척시 교동로 27, (교동)",37.4475737599903,129.165448795453,,,,,,
이마트24,트라이앵글레지던스점,편의점,"강원도 평창군 대관령면 대관령마루길 10, (횡계리)",37.668153426444,128.711610268441,,,,,,
이마트24,강릉금학점,편의점,"강원도 강릉시 금성로 32-5, (금학동)",37.7539211596076,128.896794645755,,,,,,
이마트24,강릉입암주공점,편의점,"강원도 강릉시 성덕포남로 37, (입암동)",37.7586700567841,128.920105875759,,,,,,
이마트24,횡성교항로점,편의점,"강원도 횡성군 횡성읍 교항로 17-1, (교항리)",37.4857219303662,127.98146343038601,,,,,,
이마트24,삼척교동점,편의점,"강원도 삼척시 교동로1길 9, (교동)",37.4507123673467,129.172436892716,,,,,,
이마트24,동해광희점,편의점,"강원도 동해시 청운로 84, (쇄운동)",37.48760317658329,129.10298559785699,,,,,,
이마트24,강릉포남대박점,편의점,"강원도 강릉시 경강로 2211, (포남동)",37.762072374459294,128.90543917251802,,,,,,
GS25,해오름점,편의점,"강원도 속초시 새마을길 56, (조양동)",38.186426600461395,128.60450344007,,,,,,
이디야,춘천장학점,프렌차이즈,"강원도 춘천시 동면 춘천로449번길 11, (장학리)",37.8936279582574,127.753814997447,,,,,,
이디야,춘천점,프렌차이즈,"강원도 춘천시 시청길10번길 4-1, (조양동)",37.880075095768795,127.72857804168999,,,,,,
이마트24,원주무실점,편의점,"강원도 원주시 만대공원길 8-11, (무실동)",37.337434832543394,127.92923640927,,,,,,
GS25,오크밸리스키점,편의점,"강원도 원주시 지정면 오크밸리2길 58, (월송리)",37.4078584262811,127.80894554773501,,,,,,
이마트24,양양현남점,편의점,"강원도 양양군 현남면 동해대로 56, (지경리)",37.9201816866015,128.80363440562598,,,,,,
나들가게,우산동풍물점,편의점,"강원도 원주시 북원로2425번길 17, (우산동)",37.3618513880072,127.939001256921,,,,,,
이디야,춘천공지천점,프렌차이즈,"강원도 춘천시 수변공원길 11, (삼천동)",37.872257272540395,127.707305657305,,,,,,
이마트24,속초장사항점,편의점,"강원도 속초시 장사항해안길 35, (장사동)",38.22482563727571,128.588591596831,,,,,,
GS25,원주귀래점,편의점,"강원도 원주시 귀래면 운남길 22, (운남리)",37.170387225313796,127.886905887794,,,,,,
GS25,원주태장소일점,편의점,"강원도 원주시 치악로 2195, (태장동)",37.372640104374206,127.968190665723,,,,,,
GS25,강릉도깨비점,편의점,"강원도 강릉시 주문진읍 해안로 1613, (교항리)",37.879845418234204,128.833194878732,,,,,,
GS25,동해어달항점,편의점,"강원도 동해시 일출로 215, (어달동)",37.5612968956381,129.119521169384,,,,,,
이디야,강원평창점,프렌차이즈,"강원도 평창군 평창읍 평창중앙로 55, (하리)",37.3683522264481,128.395345459514,,,,,,
이마트24,주문진교항점,편의점,"강원도 강릉시 주문진읍 신리천로 91, (교항리)",37.8821989282224,128.821387410715,,,,,,
이마트24,강릉의료원점,편의점,"강원도 강릉시 경강로 2007, (남문동)",37.749738410367996,128.888732793198,,,,,,
GS25,속초선사로점,편의점,"강원도 속초시 선사로5길 29, (조양동)",38.1889924162313,128.588930986115,,,,,,
이디야,속초조양동점,프렌차이즈,"강원도 속초시 조양로 213, (조양동)",38.189051526902205,128.577025013424,,,,,,
이디야,춘천의암호점,프렌차이즈,"강원도 춘천시 서면 박사로 734, (현암리)",37.884485355060896,127.68337203939501,,,,,,
이마트24,삼척월계점,편의점,"강원도 삼척시 당저길 37, (당저동)",37.4464652059551,129.161815174491,,,,,,
GS25,간현유원지점,편의점,"강원도 원주시 지정면 소금산길 20, (간현리)",37.3647681556835,127.83314697811001,,,,,,
GS25,인구해변점,편의점,"강원도 양양군 현남면 인구길 28-35, (인구리)",37.9697351926575,128.761869554261,,,,,,
이마트24,고성대로점,편의점,"강원도 고성군 토성면 고성대로 51, (원암리)",38.208074027437796,128.50813848986098,,,,,,
이마트24,관동대원룸점,편의점,"강원도 강릉시 범일로579번길 29-13, (내곡동)",37.7375286590381,128.879237958908,,,,,,
이마트24,속초중앙로점,편의점,"강원도 속초시 중앙로 146-1, (중앙동)",38.203827405317,128.591516739351,,,,,,
이마트24,속초동명점,편의점,"강원도 속초시 장안로 27-1, (동명동)",38.2111385939668,128.592443753358,,,,,,
이마트24,강릉축구공원점,편의점,"강원도 강릉시 남부로212번길 13-6, (노암동, 라온힐스)",37.7424036551686,128.90418969340598,,,,,,
이디야,세인트존스경포호텔점,프렌차이즈,"강원도 강릉시 창해로 307, (강문동)",37.7912986352446,128.920907730533,,,,,,
이마트24,태백로데오점,편의점,"강원도 태백시 황지로 192, (황지동)",37.1750593684956,128.98955538478998,,,,,,
이마트24,정선덕성점,편의점,"강원도 정선군 사북읍 사북중앙로 9, (사북리)",37.226999419803,128.815647324224,,,,,,
이마트24,태백황지점,편의점,"강원도 태백시 번영로 343, (황지동)",37.1719398020705,128.990843436752,,,,,,
이마트24,동해삼성점,편의점,"강원도 동해시 대학로 28, (천곡동)",37.52290291839879,129.112928731513,,,,,,
나들가게,약수홈마트,편의점,"강원도 고성군 죽왕면 문암항길 71-1, (문암진리)",38.3030769350888,128.547033958787,,,,,,
나들가게,진주마트,편의점,"강원도 태백시 연지로 9, (황지동)",37.1749787598854,128.988416980865,,,,,,
이마트24,원주단구원룸점,편의점,"강원도 원주시 천매봉길 36-9, (단구동)",37.3232225820898,127.942812448477,,,,,,
이디야,엑스포점,프렌차이즈,"강원도 속초시 엑스포로 45, (조양동)",38.1910236496909,128.586321688389,,,,,,
GS25,삼척용화점,편의점,"강원도 삼척시 근덕면 삼척로 2242, (용화리)",37.288308743891896,129.299818104867,,,,,,
나들가게,이조은마트,편의점,"강원도 원주시 무실본동길 20, (무실동)",37.3368597608845,127.932035751014,,,,,,
스타벅스,원주명륜DT점,프렌차이즈,"강원도 원주시 남원로 588, (명륜동)",37.3359945650883,127.94983354993,,,,,,
GS25,춘천새아침점,편의점,"강원도 춘천시 남춘천새길 11, (퇴계동, 휴먼시아남춘천1단지)",37.8622996274095,127.733325664329,,,,,,
GS25,정선민둥산점,편의점,"강원도 정선군 남면 무릉1로 89, (무릉리)",37.246010570880706,128.777111545319,,,,,,
나들가게,갤러리마트,편의점,"강원도 원주시 이화6길 42, (단계동)",37.34149127314,127.931670419796,,,,,,
이마트24,동해센트로빌점,편의점,"강원도 동해시 한섬로 72, (천곡동)",37.5199304773815,129.111866458298,,,,,,
이마트24,동해무릉계곡점,편의점,"강원도 동해시 삼화로 510, (삼화동)",37.4638990844342,129.022559382038,,,,,,
GS25,원주금대점,편의점,"강원도 원주시 판부면 치악로 1002, (금대리)",37.283632217834395,127.99930907161301,,,,,,
GS25,춘천CGV점,편의점,"강원도 춘천시 지석로 80, (퇴계동)",37.8505192424444,127.743742788555,,,,,,
GS25,사천비치점,편의점,"강원도 강릉시 사천면 진리해변길 73, (사천진리)",37.838627060714,128.87625572742598,,,,,,
GS25,인제원통중앙점,편의점,"강원도 인제군 북면 원통로174번길 10, (원통리)",38.121888841335,128.204207954408,,,,,,
GS25,평창데이즈힐점,편의점,"강원도 평창군 대관령면 솔봉로 278-84, (용산리, 평창스카이테라하우스)",37.661288526231296,128.66190087423,,,,,,
GS25,철원화지리점,편의점,"강원도 철원군 철원읍 금학로 295, (화지리)",38.2142350950336,127.21374833676201,,,,,,
GS25,원주롯데캐슬점,편의점,"강원도 원주시 지정면 가곡로 50, (가곡리, 원주롯데캐슬더퍼스트)",37.3786932688116,127.880247903585,,,,,,
GS25,원주기업캐슬점,편의점,"강원도 원주시 지정면 가곡로 70, (가곡리, 원주롯데캐슬더퍼스트2차)",37.3800237432862,127.877163085055,,,,,,
GS25,교동광장점,편의점,"강원도 강릉시 솔올로5번길 43, (교동)",37.7641039064649,128.876272387253,,,,,,
GS25,문막세오름점,편의점,"강원도 원주시 문막읍 세오름길 6, (동화리)",37.3306923139566,127.829758001847,,,,,,
GS25,삼척유성점,편의점,"강원도 삼척시 동해대로 4044-13, (정상동, 유성)",37.4419278592159,129.178707264182,,,,,,
GS25,동해항점,편의점,"강원도 동해시 대동로 253, (송정동)",37.4924436752238,129.123818821241,,,,,,
GS25,고성제일점,편의점,"강원도 고성군 현내면 금강산로 126, (초도리)",38.4876988309178,128.432597416015,,,,,,
이마트24,상지대창조관점,편의점,"강원도 원주시 상지대길 83, (우산동)",37.3691182941434,127.92989537389099,,,,,,
이마트24,춘천백령마을점,편의점,"강원도 춘천시 공지로252번길 26, (효자동)",37.865581383972,127.738235148088,,,,,,
이마트24,강릉일송점,편의점,"강원도 강릉시 하평3길 37, (포남동, 일송아파트)",37.7717691763038,128.914535971906,,,,,,
이마트24,철원고석정점,편의점,"강원도 철원군 동송읍 태봉로 1824, (장흥리)",38.1885412109584,127.288875440789,,,,,,
이마트24,강릉한신점,편의점,"강원도 강릉시 경강로2539번길 8, (견소동, 견소동송정한신아파트)",37.773907228679,128.939398772404,,,,,,
GS25,원주인동점,편의점,"강원도 원주시 중앙로 38-1, (인동)",37.3469176090431,127.953641289887,,,,,,
이마트24,철원요양병원점,편의점,"강원도 철원군 동송읍 금학로157번길 23-16, (이평리)",38.200710858859,127.220378820125,,,,,,
이마트24,동해청해점,편의점,"강원도 동해시 동굴로 125, (천곡동)",37.5186493950958,129.117763758351,,,,,,
이마트24,원주금강점,편의점,"강원도 원주시 행구로 140, (행구동, 행구금강아미움아파트)",37.340867537645394,127.97050643357001,,,,,,
이마트24,문막스타점,편의점,"강원도 원주시 문막읍 건등로 55, (건등리)",37.31456754879,127.82106198658501,,,,,,
이마트24,동해한양점,편의점,"강원도 동해시 천곡로 15, (천곡동, 한양아파트)",37.527143965028,129.106520392001,,,,,,
이마트24,주문진도깨비길점,편의점,"강원도 강릉시 주문진읍 신리길 21, (교항리)",37.8824317949625,128.82801750386102,,,,,,
