브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이디야,역삼점,프렌차이즈,"서울특별시 강남구 논현로72길 13, (역삼동)",37.4958301,127.0405329,서울,,,,,,
이마트24,역삼DELIVERY점,편의점,서울특별시 강남구 논현로72길 31,37.49641709,127.0418033,서울,,,,,,
GS25,역삼참마을점,편의점,"서울특별시 강남구 논현로79길 7, (역삼동)",37.49756334,127.0376043,서울,,,,,,
GS25,역삼스타점,편의점,"서울특별시 강남구 논현로85길 5, (역삼동)",37.49907253,127.0370421,서울,,,,,,
GS25,역삼캐피탈점,편의점,"서울특별시 강남구 논현로87길 23, (역삼동)",37.49937052,127.0349121,서울,,,,,,
GS25,개포사랑점,편의점,"서울특별시 강남구 논현로8길 21, (개포동)",37.47445593,127.0504387,서울,,,,,,
GS25,지에스본점,편의점,"서울특별시 강남구 논현로93길 3, (역삼동)",37.50185629,127.0358753,서울,,,,,,
GS25,역삼프리미엄점,편의점,"서울특별시 강남구 논현로94길 32, (역삼동)",37.50289971,127.0389722,서울,,,,,,
스타벅스,역삼럭키점,프렌차이즈,"서울특별시 강남구 도곡로 183, (역삼동)",37.49222561,127.0393917,서울,,,,,,
GS25,도곡신호점,편의점,"서울특별시 강남구 도곡로 184, (도곡동)",37.49172374,127.039726,서울,,,,,,
스타벅스,한티역점,프렌차이즈,"서울특별시 강남구 도곡로 408, (대치동)",37.4966152,127.0552134,서울,,,,,,
맥도날드,한티역점,프렌차이즈,"서울특별시 강남구 도곡로 409, (대치동)",37.49736255,127.0551474,서울,,,,,,
GS25,대치현민점,편의점,서울특별시 강남구 도곡로 445,37.49861892,127.059022,서울,,,,,,
버거킹,대치점,프렌차이즈,"서울특별시 강남구 도곡로 447, (대치동)",37.49868424,127.0593039,서울,,,,,,
버거킹,대치점,프렌차이즈,"서울특별시 강남구 도곡로 447, (대치동)",37.49868424,127.0593039,서울,,,,,,
스타벅스,대치은마사거리점,프렌차이즈,"서울특별시 강남구 도곡로 457, (대치동)",37.49899741,127.0601595,서울,,,,,,
스타벅스,대치점,프렌차이즈,"서울특별시 강남구 도곡로 511, (대치동)",37.49962651,127.0622213,서울,,,,,,
GS25,대치학원점,편의점,"서울특별시 강남구 도곡로 511, (대치동)",37.49962651,127.0622213,서울,,,,,,
GS25,역삼하나점,편의점,"서울특별시 강남구 도곡로13길 19, (역삼동, 롯데캐슬노블)",37.4925738,127.035678,서울,,,,,,
GS25,도곡도서관점,편의점,서울특별시 강남구 도곡로18길 57,37.48830173,127.0388652,서울,,,,,,
이마트24,역삼서희점,편의점,서울특별시 강남구 도곡로3길 19,37.49134109,127.0325841,서울,,,,,,
GS25,대치삼성타운점,편의점,"서울특별시 강남구 도곡로78길 22, (대치동, 대치삼성)",37.49662607,127.0588322,서울,,,,,,
스타벅스,신사역점,프렌차이즈,"서울특별시 강남구 도산대로 108, (논현동)",37.5161838,127.0206347,서울,,,,,,
이디야,신사점,프렌차이즈,"서울특별시 강남구 도산대로 118, (논현동)",37.51654492,127.0218065,서울,,,,,,
맥도날드,신사역점,프렌차이즈,"서울특별시 강남구 도산대로 123, (신사동)",37.51744653,127.0218739,서울,,,,,,
스타벅스,도산가로수길점,프렌차이즈,"서울특별시 강남구 도산대로 134, (논현동)",37.51734176,127.0233685,서울,,,,,,
이마트24,논현청학점,편의점,서울특별시 강남구 도산대로 232,37.52038187,127.03256,서울,,,,,,
GS25,신사장터점,편의점,"서울특별시 강남구 도산대로 317, (신사동)",37.52274855,127.0365908,서울,,,,,,
스타벅스,커리학동사거리점,프렌차이즈,"서울특별시 강남구 도산대로 328, (논현동)",37.52239022,127.0379529,서울,,,,,,
맥도날드,청담DT점,프렌차이즈,"서울특별시 강남구 도산대로 407, (청담동)",37.52369746,127.0402554,서울,,,,,,
GS25,청담대로점,편의점,"서울특별시 강남구 도산대로 408, (청담동)",37.52301236,127.0402189,서울,,,,,,
탐앤탐스,청담웨딩홀점,프렌차이즈,"서울특별시 강남구 도산대로 430, (청담동)",37.52328675,127.0429418,서울,,,,,,
이마트24,청담휴먼스타빌점,편의점,서울특별시 강남구 도산대로 454,37.52369023,127.0460365,서울,,,,,,
스타벅스,청담사거리점,프렌차이즈,"서울특별시 강남구 도산대로 458, (청담동)",37.52375987,127.0468501,서울,,,,,,
GS25,청담사거리점,편의점,"서울특별시 강남구 도산대로 510, (청담동)",37.52404658,127.0488829,서울,,,,,,
GS25,강남마사3층점,편의점,"서울특별시 강남구 도산대로 529, (청담동)",37.52508404,127.0512794,서울,,,,,,
스타벅스,청담점,프렌차이즈,"서울특별시 강남구 도산대로 532, (청담동)",37.52433852,127.0515717,서울,,,,,,
이마트24,청담에이스점,편의점,서울특별시 강남구 도산대로 542,37.5245842,127.0529941,서울,,,,,,
GS25,논현스타점,편의점,"서울특별시 강남구 도산대로26길 23, (논현동)",37.51763387,127.028195,서울,,,,,,
이디야,을지병원사거리점,프렌차이즈,서울특별시 강남구 도산대로30길 7,37.51938295,127.0294167,서울,,,,,,
GS25,압구정신사점,편의점,"서울특별시 강남구 도산대로33길 8, (신사동)",37.52117344,127.0301967,서울,,,,,,
GS25,논현동현점,편의점,"서울특별시 강남구 도산대로50길 27, (논현동)",37.52059519,127.0377158,서울,,,,,,
GS25,신사진주점,편의점,"서울특별시 강남구 도산대로53길 10, (신사동)",37.523764,127.038467,서울,,,,,,
GS25,청담88점,편의점,"서울특별시 강남구 도산대로55길 22, (청담동)",37.52495328,127.0406692,서울,,,,,,
이마트24,청담본점,편의점,"서울특별시 강남구 도산대로57길 22, (청담동)",37.52507867,127.0416858,서울,,,,,,
스타벅스,청담스타점,프렌차이즈,"서울특별시 강남구 도산대로57길 24, (청담동)",37.52525095,127.0418193,서울,,,,,,
GS25,청담미래점,편의점,"서울특별시 강남구 도산대로61길 10, (청담동)",37.52457567,127.0429932,서울,,,,,,
GS25,청담본점,편의점,"서울특별시 강남구 도산대로66길 43, (청담동)",37.52067229,127.0438802,서울,,,,,,
GS25,청담여신점,편의점,"서울특별시 강남구 도산대로75길 8, (청담동)",37.52477275,127.0461924,서울,,,,,,
탐앤탐스,청담점,프렌차이즈,"서울특별시 강남구 도산대로89길 3, (청담동)",37.52504819,127.0501825,서울,,,,,,
GS25,논현스카이점,편의점,"서울특별시 강남구 도산대로8길 15, (논현동)",37.51601832,127.0224129,서울,,,,,,
스타벅스,수서점,프렌차이즈,"서울특별시 강남구 밤고개로1길 10, (수서동)",37.48801336,127.1018421,서울,,,,,,
GS25,수서벤처점,편의점,"서울특별시 강남구 밤고개로1길 10, (수서동)",37.48801328,127.1018308,서울,,,,,,
GS25,논현무궁화점,편의점,"서울특별시 강남구 봉은사로 143, (논현동)",37.50646805,127.0301721,서울,,,,,,
GS25,차병원사거리점,편의점,"서울특별시 강남구 봉은사로 175, (논현동)",37.50726541,127.0329102,서울,,,,,,
버거킹,차병원사거리점,프렌차이즈,"서울특별시 강남구 봉은사로 179, (논현동)",37.50744949,127.0333829,서울,,,,,,
GS25,S9언주역점,편의점,서울특별시 강남구 봉은사로 201,37.50743868,127.0342653,서울,,,,,,
스타벅스,차병원사거리점,프렌차이즈,"서울특별시 강남구 봉은사로 213, (논현동)",37.50804228,127.0353547,서울,,,,,,
스타벅스,경복아파트점,프렌차이즈,"서울특별시 강남구 봉은사로 304, (역삼동)",37.50902009,127.0403528,서울,,,,,,
이디야,선정릉역점,프렌차이즈,"서울특별시 강남구 봉은사로 326, (역삼동)",37.50964246,127.0426523,서울,,,,,,
스타벅스,선정릉역점,프렌차이즈,"서울특별시 강남구 봉은사로 407, (삼성동)",37.51077512,127.0445494,서울,,,,,,
스타벅스,봉은사로선정릉점,프렌차이즈,"서울특별시 강남구 봉은사로 446, (삼성동)",37.51135667,127.048501,서울,,,,,,
GS25,삼성복숭아점,편의점,"서울특별시 강남구 봉은사로 452, (삼성동)",37.5115233,127.0490531,서울,,,,,,
탐앤탐스,코엑스스카이점,프렌차이즈,"서울특별시 강남구 봉은사로 524, (삼성동)",37.5129394,127.0571003,서울,,,,,,
GS25,봉은사점,편의점,"서울특별시 강남구 봉은사로 535, (삼성동)",37.51424032,127.0586563,서울,,,,,,
탐앤탐스,탐스커버리아셈타워점,프렌차이즈,"서울특별시 강남구 봉은사로 543, (삼성동)",37.5143269,127.0593452,서울,,,,,,
GS25,S9봉은사역점,편의점,서울특별시 강남구 봉은사로 601,37.51434806,127.060872,서울,,,,,,
스타벅스,봉은사역점,프렌차이즈,"서울특별시 강남구 봉은사로 619, (삼성동)",37.51502355,127.0631033,서울,,,,,,
GS25,삼성진우점,편의점,"서울특별시 강남구 봉은사로112길 18, (삼성동)",37.5137041,127.0648844,서울,,,,,,
GS25,논현마루점,편의점,"서울특별시 강남구 봉은사로11길 26, (논현동)",37.50751771,127.0285184,서울,,,,,,
GS25,논현드림점,편의점,"서울특별시 강남구 봉은사로1길 9, (논현동)",37.50538782,127.0248249,서울,,,,,,
GS25,논현으뜸점,편의점,"서울특별시 강남구 봉은사로21길 21, (논현동)",37.50803952,127.0306155,서울,,,,,,
GS25,논현정노점,편의점,"서울특별시 강남구 봉은사로25길 37, (논현동)",37.50951699,127.0316822,서울,,,,,,
GS25,역삼소망점,편의점,"서울특별시 강남구 봉은사로26길 26, (역삼동)",37.50543328,127.0336464,서울,,,,,,
스타벅스,강남오거리점,프렌차이즈,"서울특별시 강남구 봉은사로2길 39, (역삼동)",37.50209594,127.0266434,서울,,,,,,
GS25,역삼영동점,편의점,"서울특별시 강남구 봉은사로30길 11, (역삼동)",37.5068088,127.0354723,서울,,,,,,
GS25,강남역삼점,편의점,"서울특별시 강남구 봉은사로48길 32, (역삼동, 아람빌)",37.50739411,127.0420702,서울,,,,,,
