브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이마트24,서산예천중앙점,편의점,충청남도 서산시 동서1로 220,36.7676864608456,126.446577907764,,,,,,
이마트24,24아산선장두꺼비,편의점,충청남도 아산시 선장면 부엉산길 5,36.7893942000309,126.869946186066,,,,,,
GS25,홍성신동아점,편의점,충청남도 홍성군 홍성읍 충절로953번길 20,36.5943636079765,126.67393661948601,,,,,,
버거킹,충남도청점,프렌차이즈,충청남도 홍성군 홍북읍 청사로174번길 2,36.6593657586177,126.678985394715,,,,,,
GS25,당진석문로드점,편의점,충청남도 당진시 석문면 북부산업로 2615,36.9793557867431,126.605758613902,,,,,,
이마트24,아산배미점,편의점,충청남도 아산시 서부북로 953,36.7891602284391,126.96503871637199,,,,,,
이마트24,예산신동아점,편의점,충청남도 예산군 예산읍 군청로3길 16,36.6820694607255,126.844889689794,,,,,,
이마트24,당진그린점,편의점,충청남도 당진시 무수동7길 251,36.897105815285,126.63860369449199,,,,,,
GS25,홍성이안점,편의점,충청남도 홍성군 홍성읍 문화로72번길 29-2,36.592047242600295,126.662611059686,,,,,,
이마트24,아산관광호텔점,편의점,충청남도 아산시 시민로 377,36.7825318563747,127.0002946678,,,,,,
이마트24,공주탄천산단점,편의점,충청남도 공주시 탄천면 탄천산업단지길 55-32,36.30192809741621,127.06304696653,,,,,,
이마트24,천안용곡점,편의점,"충청남도 천안시 동남구 풍세로 769-28, (용곡동, 용곡마을세광엔리치타워2차)",36.7796945602981,127.13872042726001,,,,,,
GS25,태안코아루점,편의점,충청남도 태안군 태안읍 후곡로 16,36.751072202922295,126.29537286214199,,,,,,
이마트24,서산호수공원점,편의점,충청남도 서산시 호수공원11로 44,36.7749833624969,126.44849172626199,,,,,,
이마트24,홍성허브점,편의점,충청남도 홍성군 갈산면 천수만로 985,36.602382460562204,126.54632990963499,,,,,,
이마트24,천안원성원룸점,편의점,"충청남도 천안시 동남구 성황로 95, (원성동)",36.8121866588081,127.15957268714399,,,,,,
GS25,당진우민점,편의점,충청남도 당진시 수청로 300-20,36.9025092969873,126.67579288803302,,,,,,
이마트24,천안성환중앙점,편의점,"충청남도 천안시 서북구 성환읍 성환중앙로 25-1, (성환리)",36.9163597510279,127.129419877022,,,,,,
이마트24,홍성내포주공점,편의점,충청남도 홍성군 홍북읍 홍예로 213,36.6475256809648,126.68314652687201,,,,,,
나들가게,자유슈퍼,편의점,"충청남도 천안시 동남구 양지2길 31, (봉명동)",36.8097807001628,127.135705000364,,,,,,
이마트24,아산용화법원점,편의점,충청남도 아산시 용화로76번길 12,36.7776922456352,127.00994686757299,,,,,,
이마트24,당진호서고점,편의점,충청남도 당진시 밤절로 2-14,36.900709915289,126.63700251875,,,,,,
