브랜드명,지점명,업체유형,도로명주소,위도,경도,ID,연락처,주차시설,평점,판매자ID,판매상품목록
GS25,군산경장점,편의점,"전라북도 군산시 조촌2길 39, (경장동)",35.9702142595544,126.73448939266599,,,,,,
이마트24,군산조촌점,편의점,"전라북도 군산시 백릉로 86, (조촌동)",35.97543501457,126.73558134922399,,,,,,
이마트24,전주모래내점,편의점,"전라북도 전주시 덕진구 건산로 30, (진북동)",35.8335801845034,127.141071095504,,,,,,
이마트24,전주힐스타운점,편의점,"전라북도 전주시 완산구 영선로 7, (중화산동2가)",35.8233417289592,127.123651380072,,,,,,
GS25,효자주공점,편의점,"전라북도 전주시 완산구 용머리로 194, (효자동1가, 효자주공3단지)",35.8039250711989,127.132019052866,,,,,,
이마트24,전주호성동아점,편의점,"전라북도 전주시 덕진구 호성2길 9, (호성동1가)",35.8595500921602,127.152948062395,,,,,,
이마트24,전주송천원룸점,편의점,"전라북도 전주시 덕진구 송천로 75, (송천동1가)",35.860006104400895,127.117379824531,,,,,,
GS25,김제비사벌점,편의점,"전라북도 김제시 도작로 97, (신풍동)",35.8032242358526,126.899936510709,,,,,,
GS25,금구삼거리점,편의점,"전라북도 김제시 금구면 봉두4길 13, (금구리)",35.7753704021303,127.00941717962601,,,,,,
탐앤탐스,군산휴게소목포방면,프렌차이즈,"전라북도 군산시 성산면 서해안고속도로 141, (산곡리)",35.980231722185394,126.82994493106199,,,,,,
GS25,백제왕궁점,편의점,"전라북도 익산시 왕궁면 흥암1길 52, (흥암리)",35.9659442136703,127.08366264531901,,,,,,
이마트24,완주중앙점,편의점,"전라북도 완주군 봉동읍 완주산단8로 23, (둔산리)",35.9585981314907,127.123401257582,,,,,,
탐앤탐스,군산휴게소서울방면,프렌차이즈,"전라북도 군산시 나포면 서해안고속도로 148, (서포리)",36.0182448935181,126.79785470563401,,,,,,
탐앤탐스,오수휴게소완주방면,프렌차이즈,"전라북도 임실군 오수면 순천완주고속도로 74, (대명리)",35.540245104354895,127.311636716275,,,,,,
나들가게,정류소상회,편의점,"전라북도 완주군 화산면 화산로 800, (화평리)",36.036170165274704,127.20597832385499,,,,,,
이마트24,전주인후중앙점,편의점,"전라북도 전주시 덕진구 심방죽2길 14, (인후동1가)",35.837706838120496,127.152305874263,,,,,,
나들가게,반월주공마트,편의점,"전라북도 전주시 덕진구 반월3길 17, (반월동, 반월주공)",35.872541276846704,127.072846178939,,,,,,
이마트24,익산송학점,편의점,"전라북도 익산시 군익로 511, (송학동)",35.9416412363037,126.941788935079,,,,,,
GS25,고창병원점,편의점,"전라북도 고창군 고창읍 화신1길 9, (읍내리)",35.4364104444813,126.693426472207,,,,,,
이마트24,전주효자타운점,편의점,"전라북도 전주시 완산구 황강서원5길 39-5, (효자동3가)",35.829191509481895,127.09930446350799,,,,,,
이마트24,전주효자점,편의점,"전라북도 전주시 완산구 홍산로 250, (효자동3가)",35.8160138428486,127.10648016529801,,,,,,
