브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이마트24,조선대자연대점,편의점,"광주광역시 동구 필문대로 309, (서석동)",35.14599393,126.9343901,광주,,,,,,
이마트24,주월대로점,편의점,"광주광역시 남구 서문대로 810-1, (주월동)",35.13096632,126.8999357,광주,,,,,,
이디야,광주수완은빛점,프렌차이즈,"광주광역시 광산구 임방울대로332번길 29, (수완동)",35.18976789,126.8255007,광주,,,,,,
이디야,광주송정DI점,프렌차이즈,"광주광역시 광산구 상무대로 277-1, (소촌동)",35.14347012,126.7958128,광주,,,,,,
스타벅스,애견카페,프렌차이즈,광주광역시 북구 당뫼로 24,35.16837625,126.9141745,광주,,,,,,
GS25,신가중흥점,편의점,"광주광역시 광산구 목련로382번길 113, (신창동, 중흥아파트)",35.18137019,126.8379727,광주,,,,,,
이디야,광주소촌점,프렌차이즈,"광주광역시 광산구 소촌로 92, (소촌동)",35.15264716,126.7931973,광주,,,,,,
이디야,광주화정중앙점,프렌차이즈,"광주광역시 서구 상무대로1066번길 1, (화정동)",35.15201956,126.8789317,광주,,,,,,
GS25,화정금화점,편의점,"광주광역시 서구 금화로383번길 10, (화정동)",35.14268531,126.8872022,광주,,,,,,
GS25,쌍촌명지점,편의점,"광주광역시 서구 운천로154번길 12, (쌍촌동, 명지아파트)",35.14605786,126.859238,광주,,,,,,
나들가게,그린마트,편의점,"광주광역시 남구 월광길 22, (월산동)",35.14336778,126.8938101,광주,,,,,,
GS25,화정우미점,편의점,"광주광역시 서구 월드컵4강로28번길 14, (화정동, 우미아파트)",35.1394794,126.8787305,광주,,,,,,
