브랜드명,지점명,업체유형,도로명주소,위도,경도,지역,ID,연락처,주차시설,평점,판매자ID,판매상품목록
이디야,인천동양점,프렌차이즈,"인천광역시 계양구 양지로 30, (동양동)",37.56144087,126.7553769,인천,,,,,,
GS25,만수조동점,편의점,"인천광역시 남동구 백범로124번길 162, (만수동)",37.45998361,126.73997,인천,,,,,,
이디야,구월팬더점,프렌차이즈,"인천광역시 남동구 인주대로 665, (구월동)",37.44981374,126.7109935,인천,,,,,,
GS25,서창이편한점,편의점,"인천광역시 남동구 서창남순환로 9, (서창동, 이편한세상서창)",37.42620322,126.7501172,인천,,,,,,
이디야,월미도점,프렌차이즈,"인천광역시 중구 월미로234번길 10, (북성동1가)",37.47553674,126.5984918,인천,,,,,,
이디야,가정점,프렌차이즈,"인천광역시 서구 봉오재3로 100, (가정동)",37.52715432,126.6708138,인천,,,,,,
GS25,부평미래타운,편의점,"인천광역시 부평구 영성로 41, (삼산동)",37.52009872,126.7440276,인천,,,,,,
GS25,논현송천점,편의점,"인천광역시 남동구 앵고개로815번길 70, (논현동, 소래휴먼시아1단지)",37.39824333,126.7230923,인천,,,,,,
이디야,청라제일풍경채점,프렌차이즈,"인천광역시 서구 청라커낼로 321, (청라동)",37.53718831,126.6443627,인천,,,,,,
이마트24,검암으뜸점,편의점,"인천광역시 서구 승학로 551, (검암동)",37.56653108,126.6806526,인천,,,,,,
이마트24,부평부개본점,편의점,"인천광역시 부평구 부개로 58, (부개동, 푸른마을삼부)",37.50078492,126.7402007,인천,,,,,,
이마트24,구월로데오점,편의점,"인천광역시 남동구 인하로507번길 63, (구월동)",37.44618333,126.7028286,인천,,,,,,
이마트24,을왕해변점,편의점,"인천광역시 중구 용유서로 292, (을왕동)",37.44482999,126.3767358,인천,,,,,,
이마트24,구월신세계점,편의점,"인천광역시 남동구 호구포로 868, (구월동)",37.45969023,126.7202169,인천,,,,,,
이마트24,도화한나루점,편의점,"인천광역시 미추홀구 한나루로585번길 8, (도화동)",37.45860137,126.6713614,인천,,,,,,
GS25,간석본점,편의점,"인천광역시 남동구 용천로 197-1, (간석동)",37.46729048,126.7139943,인천,,,,,,
이마트24,영종신도시점,편의점,"인천광역시 중구 흰바위로 45, (운서동)",37.49268832,126.4899769,인천,,,,,,
이마트24,동구동산점,편의점,"인천광역시 동구 새천년로 36, (송림동)",37.47157737,126.6500028,인천,,,,,,
이마트24,영종하늘도시점,편의점,"인천광역시 중구 하늘달빛로 88, (중산동)",37.48688652,126.5578116,인천,,,,,,
이마트24,부평부개점,편의점,"인천광역시 부평구 수변로10번길 22, (부개동)",37.48710394,126.7407358,인천,,,,,,
이디야,부평미래타운점,프렌차이즈,"인천광역시 부평구 부평북로 442, (삼산동)",37.52169515,126.742485,인천,,,,,,
이마트24,인천신포역점,편의점,"인천광역시 중구 우현로 12, (사동)",37.46876317,126.6262915,인천,,,,,,
이디야,부평동수로점,프렌차이즈,"인천광역시 부평구 동수로 129, (부개동)",37.48501147,126.7329578,인천,,,,,,
이마트24,호텔스카이파크송도점,편의점,"인천광역시 연수구 컨벤시아대로 233, (송도동)",37.38457915,126.6387029,인천,,,,,,
이마트24,연수선학점,편의점,"인천광역시 연수구 비류대로541번길 15, (선학동)",37.42397267,126.6946369,인천,,,,,,
이마트24,가좌학산점,편의점,"인천광역시 서구 백범로 884, (가좌동)",37.48596537,126.660169,인천,,,,,,
이마트24,인천두산위브점,편의점,"인천광역시 서구 여우재로 119, (가좌동)",37.48903123,126.6852397,인천,,,,,,
이마트24,구월위너스점,편의점,"인천광역시 남동구 구월로 223, (구월동)",37.45649568,126.7156147,인천,,,,,,
GS25,송도쉐라톤점,편의점,"인천광역시 연수구 컨벤시아대로 153, (송도동)",37.39021559,126.6454105,인천,,,,,,
GS25,강화길상점,편의점,"인천광역시 강화군 길상면 길상로 315, (온수리)",37.63903507,126.4926165,인천,,,,,,
GS25,부평신촌점,편의점,"인천광역시 부평구 경원대로1256번길 10, (부평동)",37.48843653,126.7097534,인천,,,,,,
이디야,송도오네스타점,프렌차이즈,"인천광역시 연수구 송도국제대로 157, (송도동)",37.38049687,126.6567749,인천,,,,,,
이마트24,인천대송도점,편의점,"인천광역시 연수구 아카데미로 119, (송도동)",37.37783978,126.6324906,인천,,,,,,
이디야,인천예단포점,프렌차이즈,"인천광역시 중구 미단소망로 60, (운북동)",37.52755659,126.5047958,인천,,,,,,
탐앤탐스,인천주안점,프렌차이즈,"인천광역시 미추홀구 석바위로 90, (주안동)",37.46083968,126.6829642,인천,,,,,,
이마트24,연수주공점,편의점,"인천광역시 연수구 원인재로 315, (연수동)",37.42129992,126.6908648,인천,,,,,,
나들가게,경북마트,편의점,"인천광역시 연수구 능허대로 195, (옥련동)",37.41840141,126.6502576,인천,,,,,,
이디야,영종센트럴타워점,프렌차이즈,"인천광역시 중구 영종대로196번길 15-10, (운서동)",37.49036423,126.4999178,인천,,,,,,
